"Wisby Klosteröl","Gotlands Bryggeri","Pale Ale - Belgian",5,25,,,,,,,,2.5,"2015-04-14 18:04:42",https://untappd.com/c/172764158,https://untappd.com/beer/29312,https://untappd.com/brewery/3331,Sweden,Visby,
"1 st IPA",Homebrew,"IPA - American",5,0,"Johans hemkokta Pale Ale. Amarillo version.",,,,,,,2,"2015-04-16 19:02:45",https://untappd.com/c/173198099,https://untappd.com/beer/19255,https://untappd.com/brewery/1775,Other,,
"Chicken Race","Adelsö Bryggeri","Pale Ale - American",5.4,0,,,,,,,,2.5,"2015-04-17 11:48:19",https://untappd.com/c/173441418,https://untappd.com/beer/627202,https://untappd.com/brewery/72354,Sweden,Adelsö,
Dubbelpipa,"Pang Pang Brewery","IPA - Imperial / Double",10,65,,,,,,,,3.5,"2015-04-18 09:11:29",https://untappd.com/c/173860450,https://untappd.com/beer/601201,https://untappd.com/brewery/14079,Sweden,Hökarängen,
"Pernicious Weed","Garage Project","IPA - Imperial / Double",8,0,,,,,,,,4.5,"2015-04-18 09:12:35",https://untappd.com/c/173860517,https://untappd.com/beer/69204,https://untappd.com/brewery/14539,"New Zealand",Wellington,
Ivanhoe,"Ridgeway Brewing","Pale Ale - English",5.2,0,,,,,,,,3,"2015-04-18 19:26:15",https://untappd.com/c/173942838,https://untappd.com/beer/856,https://untappd.com/brewery/1056,England,,"South Stoke, Oxfordshire"
"Tramp Stamp","Clown Shoes","IPA - Belgian",7,80,,,,,,,,4,"2015-04-18 20:05:41",https://untappd.com/c/173963482,https://untappd.com/beer/27801,https://untappd.com/brewery/7583,"United States",Ipswich,MA
"Alter Ego",Rådanäs,Altbier,4.9,35,,,,,,,,2.5,"2015-04-19 18:59:27",https://untappd.com/c/174486520,https://untappd.com/beer/651623,https://untappd.com/brewery/91023,Sweden,Mölnlycke,"Västra Götaland"
"Thurbo Double IPA","Oppigårds Bryggeri","IPA - Imperial / Double",8.5,74,,,,,,,,4,"2015-04-19 20:27:40",https://untappd.com/c/174515976,https://untappd.com/beer/263300,https://untappd.com/brewery/4920,Sweden,Hedemora,
"California Common",Rådanäs,"California Common",5.3,43,,,,,,,,2.5,"2015-04-20 20:51:46",https://untappd.com/c/174790981,https://untappd.com/beer/552039,https://untappd.com/brewery/91023,Sweden,Mölnlycke,"Västra Götaland"
"London Pride","Fuller, Smith & Turner ","English Bitter",4.1,0,,,,,,,,2.5,"2015-04-20 20:53:16",https://untappd.com/c/174791199,https://untappd.com/beer/2762,https://untappd.com/brewery/3296,England,London,
"Sumpan Ale","Sundbybergs Köksbryggeri","Pale Ale - English",5.2,25,,,,,,,,3,"2015-04-22 23:37:53",https://untappd.com/c/175220066,https://untappd.com/beer/581018,https://untappd.com/brewery/56900,Sweden,Sundbyberg,
Halvlager,"Sundbybergs Köksbryggeri",Kölsch,5.2,20,,,,,,,,2.5,"2015-04-22 23:38:17",https://untappd.com/c/175220191,https://untappd.com/beer/674197,https://untappd.com/brewery/56900,Sweden,Sundbyberg,
"Indian Tribute","Oppigårds Bryggeri","IPA - American",6.6,60,,,,,,,,4,"2015-04-22 23:38:51",https://untappd.com/c/175220334,https://untappd.com/beer/49845,https://untappd.com/brewery/4920,Sweden,Hedemora,
"G's Double IPA",Homebrew,"IPA - Imperial / Double",8.2,0,"Wickys hemkok.",,,,,,,3,"2015-04-22 23:41:41",https://untappd.com/c/175221033,https://untappd.com/beer/12929,https://untappd.com/brewery/1775,Other,,
"Brooklyn Lager","Brooklyn Brewery","Lager -  Vienna / Amber",5.2,33,,,,,,,,3,"2015-04-22 23:53:30",https://untappd.com/c/175224233,https://untappd.com/beer/3558,https://untappd.com/brewery/259,"United States",Brooklyn,NY
"Pale Ale","Eskilstuna Ölkultur","Pale Ale - American",5,35,,,,,,,,3.5,"2015-04-24 19:41:35",https://untappd.com/c/175693086,https://untappd.com/beer/56205,https://untappd.com/brewery/5752,Sweden,Eskilstuna,Södermanland
"La Téne","The Celt Experience","English Bitter",3.5,38,,Rabattvägen,,,Sverige,59.3731,17.8462,3,"2015-04-25 16:44:45",https://untappd.com/c/176120876,https://untappd.com/beer/484903,https://untappd.com/brewery/8726,Wales,Caerphilly,
"Uus Maailm",Põhjala,"IPA - Session / India Session Ale",4.9,25,,,,,,,,2.5,"2015-04-25 21:31:19",https://untappd.com/c/176265478,https://untappd.com/beer/503938,https://untappd.com/brewery/54434,Estonia,Tallinn,
IPA,Rådanäs,"IPA - American",6.6,65,,,,,,,,4,"2015-04-25 21:34:09",https://untappd.com/c/176267472,https://untappd.com/beer/587446,https://untappd.com/brewery/91023,Sweden,Mölnlycke,"Västra Götaland"
"West Coast IPA (2014)","Green Flash Brewing Co.","IPA - Imperial / Double",8.1,95,,,,,,,,3.5,"2015-04-25 21:59:10",https://untappd.com/c/176288118,https://untappd.com/beer/646818,https://untappd.com/brewery/609,"United States","San Diego",CA
"All The Way","Dugges Ale- & Porterbryggeri AB","IPA - Session / India Session Ale",4.2,0,,,,,,,,4,"2015-04-25 22:34:10",https://untappd.com/c/176316332,https://untappd.com/beer/818305,https://untappd.com/brewery/1958,Sweden,Landvetter,
"Falcon Lager Export","Carlsberg Sverige","Lager - Euro",5.2,0,,"Harry B James",Stockholm,Storstockholm,Sverige,59.3333,18.0682,2,"2015-04-27 18:23:44",https://untappd.com/c/177067239,https://untappd.com/beer/9933,https://untappd.com/brewery/345,Sweden,Årstadvägen,Falkenberg
"Brooklyn Lager","Brooklyn Brewery","Lager -  Vienna / Amber",5.2,33,,"Harry B James",Stockholm,Storstockholm,Sverige,59.3333,18.0682,3,"2015-04-27 18:23:57",https://untappd.com/c/177067278,https://untappd.com/beer/3558,https://untappd.com/brewery/259,"United States",Brooklyn,NY
Almighty,"Södra Maltfabriken","Pale Ale - American",4.3,0,,Kungsträdgården,Stockholm,Storstockholm,Sverige,59.3314,18.0714,3,"2015-04-27 19:20:30",https://untappd.com/c/177073354,https://untappd.com/beer/461898,https://untappd.com/brewery/16543,Sweden,Handen,
"Bobek Citra",Beerbliotek,"Pale Ale - American",5.5,0,,,,,,,,3.75,"2015-04-28 20:28:03",https://untappd.com/c/177263403,https://untappd.com/beer/355058,https://untappd.com/brewery/46351,Sweden,Gothenburg,
"Tonight IPA",Nakd,"IPA - American",5.5,0,,Rabattvägen,,,Sverige,59.3731,17.8462,3.75,"2015-04-28 21:25:04",https://untappd.com/c/177271322,https://untappd.com/beer/794679,https://untappd.com/brewery/153603,Sweden,Helsingborg,
"Hip Hops",Beerbliotek,"IPA - American",6,0,,,,,,,,2.5,"2015-04-29 19:29:10",https://untappd.com/c/177459530,https://untappd.com/beer/678959,https://untappd.com/brewery/46351,Sweden,Gothenburg,
"Folkes Röda IPA","Aktiebolaget Centralbryggeriet i Linköping","IPA - American",6,0,,,,,,,,3,"2015-05-01 11:55:37",https://untappd.com/c/177947023,https://untappd.com/beer/825757,https://untappd.com/brewery/123279,Sweden,Linköping,
IPA,"Nääs Gårdsbryggeri","IPA - English",6.3,0,"Nej. Bara nej.",Rabattvägen,,,Sverige,59.3731,17.8462,1.75,"2015-05-01 13:56:34",https://untappd.com/c/177954309,https://untappd.com/beer/462800,https://untappd.com/brewery/78593,Sweden,Ydre,
"The Jeenius","Remmarlöv Gårdsbryggeri","IPA - American",6.8,50,,Rabattvägen,,,Sverige,59.3731,17.8462,4.25,"2015-05-01 13:57:15",https://untappd.com/c/177954373,https://untappd.com/beer/854717,https://untappd.com/brewery/164604,Sweden,Eslöv,
Leon,Omnipollo,"Pale Ale - Belgian",6.5,37,,,,,,,,3.25,"2015-05-01 17:40:26",https://untappd.com/c/177976196,https://untappd.com/beer/71307,https://untappd.com/brewery/29486,Sweden,Stockholm,
"Irish Stout",Homebrew,"Stout - Irish Dry",0,0,,,,,,,,3.75,"2015-05-01 18:18:53",https://untappd.com/c/177982855,https://untappd.com/beer/40349,https://untappd.com/brewery/1775,Other,,
Desperados,"Brasserie Fischer","Lager - Pale",5.9,0,"Det här var ju oväntat.. Gott.. :0",,,,,,,2.25,"2015-05-01 20:00:31",https://untappd.com/c/178006104,https://untappd.com/beer/5997,https://untappd.com/brewery/1429,France,Schiltigheim,Bas-Rhin
"Punk IPA",BrewDog,"IPA - American",5.6,45,,,,,,,,3.25,"2015-05-02 00:13:13",https://untappd.com/c/178106288,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,"Aberdeenshire, AB41 8BX"
"El Conquistador","Mission Brewery","IPA - Session / India Session Ale",4.8,44,,,,,,,,3,"2015-05-02 00:13:31",https://untappd.com/c/178106465,https://untappd.com/beer/331403,https://untappd.com/brewery/2228,"United States","San Diego",CA
Nebuchadnezzar,Omnipollo,"IPA - Imperial / Double",8.5,100,,,,,,,,4.75,"2015-05-02 01:32:29",https://untappd.com/c/178156830,https://untappd.com/beer/233045,https://untappd.com/brewery/29486,Sweden,Stockholm,
"El Conquistador","Mission Brewery","IPA - Session / India Session Ale",4.8,44,,,,,,,,3.25,"2015-05-02 20:58:27",https://untappd.com/c/178508814,https://untappd.com/beer/331403,https://untappd.com/brewery/2228,"United States","San Diego",CA
"Shipfaced IPA","Train Station Brewery","IPA - American",7,0,"En orgie i beska.",,,,,,,4.25,"2015-05-03 18:51:27",https://untappd.com/c/179001850,https://untappd.com/beer/712308,https://untappd.com/brewery/29556,Sweden,Knivsta,
"Black Chocolate Stout","Brooklyn Brewery","Stout - Russian Imperial",10,51,,,,,,,,3.75,"2015-05-03 20:55:30",https://untappd.com/c/179045853,https://untappd.com/beer/37235,https://untappd.com/brewery/259,"United States",Brooklyn,NY
"India Pale Ale","Helsingborgs Bryggeri","IPA - American",5.6,0,,,,,,,,2.75,"2015-05-04 17:34:50",https://untappd.com/c/179297492,https://untappd.com/beer/143669,https://untappd.com/brewery/20777,Sweden,"252 25 Helsingborg",
Jaipur,"Thornbridge Brewery","IPA - English",5.9,55,,,,,,,,3,"2015-05-04 17:35:59",https://untappd.com/c/179297589,https://untappd.com/beer/7705,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire
"Black IPA",Beerbliotek,"IPA - Black / Cascadian Dark Ale",6.9,0,"Riktig trevlig. Bra humlad.",,,,,,,3.75,"2015-05-05 23:24:21",https://untappd.com/c/179539332,https://untappd.com/beer/367058,https://untappd.com/brewery/46351,Sweden,Gothenburg,
"The Knight's IPA","Coppersmith's Brewery","IPA - American",6.4,0,,,,,,,,3.75,"2015-05-07 18:19:45",https://untappd.com/c/179946040,https://untappd.com/beer/740803,https://untappd.com/brewery/140670,Sweden,Västerås,
"India Pale Ale",Oceanbryggeriet,"IPA - English",5.4,50,"Ooh. Nej.",Rabattvägen,,,Sverige,59.3731,17.8462,2.5,"2015-05-07 20:36:02",https://untappd.com/c/179964266,https://untappd.com/beer/27421,https://untappd.com/brewery/3531,Sweden,Göteborg,
"Levande Dubbel IPA","Kallholmens Maltbryggeri","IPA - Imperial / Double",7.3,0,"Nae. Besviken. Inget av det jag vill ha i en dipa fanns där.",,,,,,,2.5,"2015-05-08 20:05:07",https://untappd.com/c/180240952,https://untappd.com/beer/360476,https://untappd.com/brewery/19579,Sweden,Skelleftehamn,
"Bloody 'Ell",Beavertown,"IPA - American",7.2,70,,,,,,,,4.5,"2015-05-08 20:05:54",https://untappd.com/c/180241142,https://untappd.com/beer/366526,https://untappd.com/brewery/24735,England,"Tottenham Hale","London, N17 9QP"
"Anchor Steam Beer","Anchor Brewing Company","California Common",4.9,35,,,,,,,,3,"2015-05-09 12:30:22",https://untappd.com/c/180608681,https://untappd.com/beer/6204,https://untappd.com/brewery/3891,"United States","San Francisco",CA
"K:rlek Vår/Sommar (2015)",Mikkeller,"Pale Ale - American",4.5,0,,,,,,,,3.75,"2015-05-09 12:40:00",https://untappd.com/c/180609227,https://untappd.com/beer/999456,https://untappd.com/brewery/2813,Denmark,Copenhagen,
"Citra Single Hop Ale","Eskilstuna Ölkultur","Pale Ale - American",5.6,45,,,,,,,,3.25,"2015-05-09 17:16:06",https://untappd.com/c/180638748,https://untappd.com/beer/162209,https://untappd.com/brewery/5752,Sweden,Eskilstuna,Södermanland
"Rhye IPA","Smuttynose Brewing Co.","IPA - American",7.7,84,,,,,,,,4,"2015-05-09 17:21:12",https://untappd.com/c/180639685,https://untappd.com/beer/393088,https://untappd.com/brewery/1160,"United States",Hampton,NH
"Dubbel IPA","Slottskällans Bryggeri","IPA - Imperial / Double",8,0,,,,,,,,3.75,"2015-05-10 19:39:20",https://untappd.com/c/181231578,https://untappd.com/beer/282771,https://untappd.com/brewery/5827,Sweden,Uppsala,
"Hamnkaptenens Sommar Ale","Värmdö Bryggeri",Other,4.8,0,"Brrr. Hittar inget positivt alls här.",,,,,,,1.5,"2015-05-10 21:02:31",https://untappd.com/c/181259794,https://untappd.com/beer/666538,https://untappd.com/brewery/54160,Sweden,Ingarö,
Porter,Rådanäs,"Porter - English",5.6,37,,,,,,,,3.5,"2015-05-11 07:28:41",https://untappd.com/c/181464997,https://untappd.com/beer/716445,https://untappd.com/brewery/91023,Sweden,Mölnlycke,"Västra Götaland"
Dalalager,"Oppigårds Bryggeri","Lager -  Vienna / Amber",5.2,29,,"Hilton Stockholm Slussen Hotel",Stockholm,,Sverige,59.3208,18.0689,3,"2015-05-12 15:45:17",https://untappd.com/c/181677158,https://untappd.com/beer/951055,https://untappd.com/brewery/4920,Sweden,Hedemora,
"Punk IPA",BrewDog,"IPA - American",5.6,45,,"Hilton Stockholm Slussen Hotel",Stockholm,,Sverige,59.3208,18.0689,3.5,"2015-05-12 17:56:22",https://untappd.com/c/181683041,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,"Aberdeenshire, AB41 8BX"
"American Dream",Mikkeller,"Lager - Pale",4.6,0,,,,,,,,3.25,"2015-05-12 18:46:22",https://untappd.com/c/181687481,https://untappd.com/beer/28493,https://untappd.com/brewery/2813,Denmark,Copenhagen,
"Passion IPA","Brygghus 19","IPA - American",6.6,50,,,,,,,,3.75,"2015-05-14 14:00:39",https://untappd.com/c/182161154,https://untappd.com/beer/350210,https://untappd.com/brewery/58994,Sweden,Karlshamn,Blekinge
"Amarillo IPA","Äppelbo Bryggeri","IPA - American",5.2,0,,,,,,,,2.5,"2015-05-14 14:02:09",https://untappd.com/c/182161231,https://untappd.com/beer/734721,https://untappd.com/brewery/141205,Sweden,Äppelbo,
"#Selfie IPL",Nakd,"Lager - IPL (India Pale Lager)",5,0,"Bra på alla sätt.",,,,,,,4,"2015-05-14 14:03:28",https://untappd.com/c/182161281,https://untappd.com/beer/958531,https://untappd.com/brewery/153603,Sweden,Helsingborg,
"Cuvée Des Jacobins Rouge","Omer Vander Ghinste Brewery","Flanders Red Ale",5.5,0,"Så oväntad, väldigt bra. Sur.",,,,,,,3.5,"2015-05-15 17:39:45",https://untappd.com/c/182479288,https://untappd.com/beer/6860,https://untappd.com/brewery/5213,Belgium,Bellegem,
"The Fenton Session IPA","Remmarlöv Gårdsbryggeri","IPA - Session / India Session Ale",4.5,0,,,,,,,,3.25,"2015-05-15 17:58:23",https://untappd.com/c/182482122,https://untappd.com/beer/1049745,https://untappd.com/brewery/164604,Sweden,Eslöv,
"India Pale Ale","Stockholm Brewing Co.","IPA - American",6,45,,,,,,,,2.5,"2015-05-15 17:59:09",https://untappd.com/c/182482247,https://untappd.com/beer/127481,https://untappd.com/brewery/14514,Sweden,Stockholm,
"Blanche du Hainaut Biologique","Brasserie Dupont",Witbier,5.5,0,,,,,,,,2.75,"2015-05-15 18:11:18",https://untappd.com/c/182484376,https://untappd.com/beer/72516,https://untappd.com/brewery/189,Belgium,"7904 Tourpes",Hainaut
IPA,Rådanäs,"IPA - American",6.6,65,,,,,,,,3.75,"2015-05-15 18:13:19",https://untappd.com/c/182484727,https://untappd.com/beer/587446,https://untappd.com/brewery/91023,Sweden,Mölnlycke,"Västra Götaland"
"Grapefruit Sculpin","Ballast Point Brewing & Spirits","IPA - American",7,70,"Ohyggliga förväntningar. Men njae. Inte SÅ bra som jag hoppats.","Restaurang Sorbon",Bromma,Storstockholm,Sverige,59.3399,17.9405,3.75,"2015-05-15 23:07:17",https://untappd.com/c/182577490,https://untappd.com/beer/285658,https://untappd.com/brewery/68,"United States","San Diego",CA
"High Nose Brew Twisted Twin","Höganäs Bryggeri","IPA - Imperial / Double",7.2,72,,,,,,,,3.5,"2015-05-15 23:10:42",https://untappd.com/c/182579114,https://untappd.com/beer/602981,https://untappd.com/brewery/61023,Sweden,Höganäs,Skåne
"Life Is A Peach","Siren Craft Brew","IPA - American",6.4,0,,,,,,,,3.75,"2015-05-15 23:12:48",https://untappd.com/c/182580095,https://untappd.com/beer/999313,https://untappd.com/brewery/55184,England,Finchampstead,Berkshire
"Soundwave IPA","Siren Craft Brew","IPA - American",5.6,0,"Smuttade bara på den, men så bra. Ny kärlek.",,,,,,,4.5,"2015-05-15 23:13:43",https://untappd.com/c/182580541,https://untappd.com/beer/323305,https://untappd.com/brewery/55184,England,Finchampstead,Berkshire
"Liquid Mistress","Siren Craft Brew","Red Ale - American Amber / Red",5.8,0,,,,,,,,3.75,"2015-05-15 23:15:08",https://untappd.com/c/182581233,https://untappd.com/beer/313550,https://untappd.com/brewery/55184,England,Finchampstead,Berkshire
"Rudie Session IPA","Ska Brewing","IPA - Session / India Session Ale",4.5,59,,,,,,,,3.5,"2015-05-15 23:15:33",https://untappd.com/c/182581423,https://untappd.com/beer/731757,https://untappd.com/brewery/1150,"United States",Durango,CO
IPA,Homebrew,"IPA - American",6.4,70,"Wickys hemkok. Bra skit.",,,,,,,3.5,"2015-05-15 23:34:35",https://untappd.com/c/182591082,https://untappd.com/beer/12234,https://untappd.com/brewery/1775,Other,,
"Hornstull Honey Amber","Pang Pang Brewery","Red Ale - American Amber / Red",5.5,0,,Rabattvägen,,,Sverige,59.3731,17.8462,3.75,"2015-05-16 19:16:49",https://untappd.com/c/182973228,https://untappd.com/beer/271288,https://untappd.com/brewery/14079,Sweden,Hökarängen,
"Belgisk IPA","Eskilstuna Ölkultur","IPA - Belgian",7,0,"Bästa av två världar?",Rabattvägen,,,Sverige,59.3731,17.8462,3,"2015-05-16 19:17:57",https://untappd.com/c/182973744,https://untappd.com/beer/497763,https://untappd.com/brewery/5752,Sweden,Eskilstuna,Södermanland
"India Pale Ale","Klackabackens Bryggeri AB","IPA - American",6.2,0,,,,,,,,3.5,"2015-05-17 19:34:26",https://untappd.com/c/183562587,https://untappd.com/beer/357914,https://untappd.com/brewery/63378,Sweden,Kristianstad,
Marmelade,"Electric Nurse","IPA - American",7.3,0,,,,,,,,3.25,"2015-05-18 03:14:47",https://untappd.com/c/183785237,https://untappd.com/beer/186269,https://untappd.com/brewery/31642,Sweden,,Landvetter
"Deadwood Session IPA","Stockholm Brewing Co.","Pale Ale - American",4.3,0,"En riktigt obehaglig rökig eftersmak.",Rabattvägen,,,Sverige,59.3731,17.8462,1.75,"2015-05-18 18:56:29",https://untappd.com/c/183872871,https://untappd.com/beer/881800,https://untappd.com/brewery/14514,Sweden,Stockholm,
DirtWolf,"Victory Brewing Company","IPA - Imperial / Double",8.7,65,,Rabattvägen,,,Sverige,59.3731,17.8462,4,"2015-05-20 19:54:19",https://untappd.com/c/184287674,https://untappd.com/beer/424316,https://untappd.com/brewery/1326,"United States",Downingtown,PA
"The Purpose of IPA","All In Brewing","IPA - American",7,0,,Rabattvägen,,,Sverige,59.3731,17.8462,3.75,"2015-05-20 19:54:38",https://untappd.com/c/184287707,https://untappd.com/beer/1010096,https://untappd.com/brewery/59245,Sweden,Göteborg,
"Brooklyn 1/2 Ale","Brooklyn Brewery","Saison / Farmhouse Ale",3.4,0,,,,,,,,2,"2015-05-21 20:45:21",https://untappd.com/c/184533354,https://untappd.com/beer/524677,https://untappd.com/brewery/259,"United States",Brooklyn,NY
"Södra Pale Ale 3.5%","Södra Maltfabriken","Pale Ale - American",3.5,0,,,,,,,,3,"2015-05-22 18:48:29",https://untappd.com/c/184815751,https://untappd.com/beer/195444,https://untappd.com/brewery/16543,Sweden,Handen,
"Holy Cowbell India Stout",Beavertown,"Stout - Other",5.6,30,,,,,,,,3.75,"2015-05-22 22:02:38",https://untappd.com/c/184880719,https://untappd.com/beer/713537,https://untappd.com/brewery/24735,England,"Tottenham Hale","London, N17 9QP"
"Hög Standard",Lundabryggeriet,"IPA - American",7,97,,,,,,,,4.25,"2015-05-22 23:24:13",https://untappd.com/c/184920720,https://untappd.com/beer/630719,https://untappd.com/brewery/18101,Sweden,Torna-hällestad,
Hadiraja,"Train Station Brewery","Lager - Pale",5,0,,,,,,,,3.25,"2015-05-23 19:45:47",https://untappd.com/c/185323796,https://untappd.com/beer/467531,https://untappd.com/brewery/29556,Sweden,Knivsta,
